Course_Code,Year,Gender,Category,Merit_No,Seat_Types,Round,CET_Score,Chance_Of_Admit
628124510,2019-20,Male,SC,25467,Other than Home University Candidates,Round 1,85.81,0
628124510,2019-20,Female ,SC,29275,Other than Home University Candidates,Round 1,82.68,0
628124510,2019-20,Male,SC,18558,Home University,Round 2,90.34,0
628124510,2019-20,Female,SC,26822,Home University,Round 2,84.78,0
628124510,2019-20,Male,SC,25595,Other Than Home University,Round 2,85.71,0
628124510,2020-21,Male,SC,36322,Home University Candidates,Round 1,73.95,1
628124510,2020-21,Female ,SC,36212,Home University Candidates,Round 1,73.99,1
628124510,2020-21,Male,SC,25197,Other than Home University Candidates,Round 1,82.46,1
628124510,2020-21,Female ,SC,27596,Other than Home University Candidates,Round 1,80.66,1
628124510,2020-21,Male,SC,36008,Home University Candidates,Round 2,74.33,1
628124510,2020-21,Female ,SC,36513,Home University Candidates,Round 2,73.68,1
628124510,2020-21,Male,SC,36323,Home University Candidates,Round 1,73.45,0
628124510,2020-21,Female ,SC,36213,Home University Candidates,Round 1,73.49,0
628124510,2020-21,Male,SC,25198,Other than Home University Candidates,Round 1,81.96,0
628124510,2020-21,Female ,SC,27597,Other than Home University Candidates,Round 1,80.16,0
628124510,2020-21,Male,SC,36009,Home University Candidates,Round 2,73.83,0
628124510,2020-21,Female ,SC,36514,Home University Candidates,Round 2,73.18,0
628124510,2021-22,Male,SC,36322,Home University Candidates,Round 1,73.95,1
628124510,2021-22,Female ,SC,36212,Home University Candidates,Round 1,73.99,1
628124510,2021-22,Male,SC,25197,Other than Home University Candidates,Round 1,82.46,1
628124510,2021-22,Female ,SC,27596,Other than Home University Candidates,Round 1,80.66,1
628124510,2021-22,Male,SC,36008,Home University Candidates,Round 2,74.33,1
628124510,2021-22,Female ,SC,36513,Home University Candidates,Round 2,73.68,1
628124510,2021-22,Male,SC,36323,Home University Candidates,Round 1,73.45,0
628124510,2021-22,Female ,SC,36213,Home University Candidates,Round 1,73.49,0
628124510,2021-22,Male,SC,25198,Other than Home University Candidates,Round 1,81.96,0
628124510,2021-22,Female ,SC,27597,Other than Home University Candidates,Round 1,80.16,0
628124510,2021-22,Male,SC,36009,Home University Candidates,Round 2,73.83,0
628124510,2021-22,Female ,SC,36514,Home University Candidates,Round 2,73.18,0
628124510,2022-23,Male,SC,30292,Home University,Round 1,83.47,1
628124510,2022-23,Female,SC,30199,Home University,Round 1,83.64,1
628124510,2022-23,Male,SC,21775,Other Than Home University,Round 1,88.25,1
628124510,2022-23,Female,SC,17591,Other Than Home University,Round 1,90.52,1
628124510,2022-23,Female,SC,25130,Home University,Round 2,86.51,1
628124510,2022-23,Male,SC,20804,Other Than Home University,Round 2,88.79,1
628124510,2022-23,Female,SC,25762,Other Than Home University,Round 2,86.17,1
628124510,2022-23,Male,SC,30293,Home University,Round 1,82.97,0
628124510,2022-23,Female,SC,30200,Home University,Round 1,83.14,0
628124510,2022-23,Male,SC,21776,Other Than Home University,Round 1,87.75,0
628124510,2022-23,Female,SC,17592,Other Than Home University,Round 1,90.02,0
628124510,2022-23,Female,SC,25131,Home University,Round 2,86.01,0
628124510,2022-23,Male,SC,20805,Other Than Home University,Round 2,88.29,0
628124510,2022-23,Female,SC,25763,Other Than Home University,Round 2,85.67,0
628124510,2019-20,Male,ST,44617,Home University Candidates,Round 1,64.97,1
628124510,2019-20,Female ,ST,70836,Other than Home University Candidates,Round 1,22.85,1
628124510,2019-20,Male,ST,14793,Home University,Round 2,92.92,1
628124510,2019-20,Female,ST,14531,Home University,Round 2,93.07,1
628124510,2019-20,Male,ST,12727,Other Than Home University,Round 2,93.99,1
628124510,2019-20,Male,ST,44618,Home University Candidates,Round 1,64.47,0
628124510,2019-20,Female ,ST,70837,Other than Home University Candidates,Round 1,22.35,0
628124510,2019-20,Male,ST,14794,Home University,Round 2,92.42,0
628124510,2019-20,Female,ST,14532,Home University,Round 2,92.57,0
628124510,2019-20,Male,ST,12728,Other Than Home University,Round 2,93.49,0
628124510,2020-21,Male,ST,43977,Home University Candidates,Round 2,66.94,1
628124510,2020-21,Female ,ST,14833,Home University Candidates,Round 2,89.76,1
628124510,2020-21,Male,ST,12468,Other than Home University Candidates,Round 2,91.36,1
628124510,2020-21,Female ,ST,12341,Other than Home University Candidates,Round 2,91.44,1
628124510,2020-21,Male,ST,43978,Home University Candidates,Round 2,66.44,0
628124510,2020-21,Female ,ST,14834,Home University Candidates,Round 2,89.26,0
628124510,2020-21,Male,ST,12469,Other than Home University Candidates,Round 2,90.86,0
628124510,2020-21,Female ,ST,12342,Other than Home University Candidates,Round 2,90.94,0
628124510,2021-22,Male,ST,43977,Home University Candidates,Round 2,66.94,1
628124510,2021-22,Female ,ST,14833,Home University Candidates,Round 2,89.76,1
628124510,2021-22,Male,ST,12468,Other than Home University Candidates,Round 2,91.36,1
628124510,2021-22,Female ,ST,12341,Other than Home University Candidates,Round 2,91.44,1
628124510,2021-22,Male,ST,43978,Home University Candidates,Round 2,66.44,0
628124510,2021-22,Female ,ST,14834,Home University Candidates,Round 2,89.26,0
628124510,2021-22,Male,ST,12469,Other than Home University Candidates,Round 2,90.86,0
628124510,2021-22,Female ,ST,12342,Other than Home University Candidates,Round 2,90.94,0
628124510,2022-23,Male,ST,121048,Home University,Round 1,3.19,1
628124510,2022-23,Female,ST,90169,Home University,Round 1,41.18,1
628124510,2022-23,Male,ST,71474,Other Than Home University,Round 1,56.8,1
628124510,2022-23,Female,ST,72268,Other Than Home University,Round 1,56.58,1
628124510,2022-23,Male,ST,106884,Home University,Round 2,22.91,1
628124510,2022-23,Male,ST,54756,Other Than Home University,Round 2,69.03,1
628124510,2022-23,Female,ST,97619,Other Than Home University,Round 2,33.08,1
628124510,2022-23,Male,ST,121049,Home University,Round 1,2.69,0
628124510,2022-23,Female,ST,90170,Home University,Round 1,40.68,0
628124510,2022-23,Male,ST,71475,Other Than Home University,Round 1,56.3,0
628124510,2022-23,Female,ST,72269,Other Than Home University,Round 1,56.08,0
628124510,2022-23,Male,ST,106885,Home University,Round 2,22.41,0
628124510,2022-23,Male,ST,54757,Other Than Home University,Round 2,68.53,0
628124510,2022-23,Female,ST,97620,Other Than Home University,Round 2,32.58,0
628124510,2019-20,Male,TFWS,9026,State Level,Round 1,95.79,1
628124510,2019-20,Female ,TFWS,9026,State Level,Round 1,95.79,1
628124510,2019-20,Male,TFWS,8833,State Level,Round 2,95.89,1
628124510,2019-20,Female,TFWS,8833,State Level,Round 2,95.89,1
628124510,2019-20,Male,TFWS,9027,State Level,Round 1,95.29,0
628124510,2019-20,Female ,TFWS,9027,State Level,Round 1,95.29,0
628124510,2019-20,Male,TFWS,8834,State Level,Round 2,95.39,0
628124510,2019-20,Female,TFWS,8834,State Level,Round 2,95.39,0
628124510,2020-21,Male,TFWS,8846,State Level,Round 1,93.8,1
628124510,2020-21,Female ,TFWS,8846,State Level,Round 1,93.8,1
628124510,2020-21,Male,TFWS,9097,State Level,Round 2,93.65,1
628124510,2020-21,Female ,TFWS,9097,State Level,Round 2,93.65,1
628124510,2020-21,Male,TFWS,8847,State Level,Round 1,93.3,0
628124510,2020-21,Female ,TFWS,8847,State Level,Round 1,93.3,0
628124510,2020-21,Male,TFWS,9098,State Level,Round 2,93.15,0
628124510,2020-21,Female ,TFWS,9098,State Level,Round 2,93.15,0
628124510,2021-22,Male,TFWS,8846,State Level,Round 1,93.8,1
628124510,2021-22,Female ,TFWS,8846,State Level,Round 1,93.8,1
628124510,2021-22,Male,TFWS,9097,State Level,Round 2,93.65,1
628124510,2021-22,Female ,TFWS,9097,State Level,Round 2,93.65,1
628124510,2021-22,Male,TFWS,8847,State Level,Round 1,93.3,0
628124510,2021-22,Female ,TFWS,8847,State Level,Round 1,93.3,0
628124510,2021-22,Male,TFWS,9098,State Level,Round 2,93.15,0
628124510,2021-22,Female ,TFWS,9098,State Level,Round 2,93.15,0
628124510,2022-23,Male,TFWS,9525,State Level,Round 1,94.81,1
628124510,2022-23,Female,TFWS,9525,State Level,Round 1,94.81,1
628124510,2022-23,Male,TFWS,10053,State Level,Round 2,94.51,1
628124510,2022-23,Female,TFWS,10053,State Level,Round 2,94.51,1
628124510,2022-23,Male,TFWS,9526,State Level,Round 1,94.31,0
628124510,2022-23,Female,TFWS,9526,State Level,Round 1,94.31,0
628124510,2022-23,Male,TFWS,10054,State Level,Round 2,94.01,0
628124510,2022-23,Female,TFWS,10054,State Level,Round 2,94.01,0
628124510,2019-20,Male,VJ,29601,Home University Candidates,Round 1,82.89,1
628124510,2019-20,Female ,VJ,65044,Home University Candidates,Round 1,29.8,1
628124510,2019-20,Male,VJ,22550,Other than Home University Candidates,Round 1,88.38,1
628124510,2019-20,Male,VJ,17988,Home University,Round 2,91.15,1
628124510,2019-20,Male,VJ,29602,Home University Candidates,Round 1,82.39,0
628124510,2019-20,Female ,VJ,65045,Home University Candidates,Round 1,29.3,0
628124510,2019-20,Male,VJ,22551,Other than Home University Candidates,Round 1,87.88,0
628124510,2019-20,Male,VJ,17989,Home University,Round 2,90.65,0
628124510,2020-21,Male,VJ,40032,Home University Candidates,Round 1,70.8,1
628124510,2020-21,Female ,VJ,34893,Home University Candidates,Round 1,75.09,1
628124510,2020-21,Male,VJ,18575,Other than Home University Candidates,Round 1,87.2,1
628124510,2020-21,Male,VJ,36636,Home University Candidates,Round 2,73.63,1
628124510,2020-21,Male,VJ,15599,Other than Home University Candidates,Round 2,89.25,1
628124510,2020-21,Male,VJ,40033,Home University Candidates,Round 1,70.3,0
628124510,2020-21,Female ,VJ,34894,Home University Candidates,Round 1,74.59,0
628124510,2020-21,Male,VJ,18576,Other than Home University Candidates,Round 1,86.7,0
628124510,2020-21,Male,VJ,36637,Home University Candidates,Round 2,73.13,0
628124510,2020-21,Male,VJ,15600,Other than Home University Candidates,Round 2,88.75,0
628124510,2021-22,Male,VJ,40032,Home University Candidates,Round 1,70.8,1
628124510,2021-22,Female ,VJ,34893,Home University Candidates,Round 1,75.09,1
628124510,2021-22,Male,VJ,18575,Other than Home University Candidates,Round 1,87.2,1
628124510,2021-22,Male,VJ,36636,Home University Candidates,Round 2,73.63,1
628124510,2021-22,Male,VJ,15599,Other than Home University Candidates,Round 2,89.25,1
628124510,2021-22,Male,VJ,40033,Home University Candidates,Round 1,70.3,0
628124510,2021-22,Female ,VJ,34894,Home University Candidates,Round 1,74.59,0
628124510,2021-22,Male,VJ,18576,Other than Home University Candidates,Round 1,86.7,0
628124510,2021-22,Male,VJ,36637,Home University Candidates,Round 2,73.13,0
628124510,2021-22,Male,VJ,15600,Other than Home University Candidates,Round 2,88.75,0
628124510,2022-23,Male,VJ,44562,Home University,Round 1,75.48,1
628124510,2022-23,Female,VJ,32874,Home University,Round 1,82.37,1
628124510,2022-23,Male,VJ,18905,Other Than Home University,Round 1,89.87,1
628124510,2022-23,Male,VJ,46600,Home University,Round 2,74.17,1
628124510,2022-23,Male,VJ,44563,Home University,Round 1,74.98,0
628124510,2022-23,Female,VJ,32875,Home University,Round 1,81.87,0
628124510,2022-23,Male,VJ,18906,Other Than Home University,Round 1,89.37,0
628124510,2022-23,Male,VJ,46601,Home University,Round 2,73.67,0
628124520,2020-21,Male,EWS,14738,State Level,Round 2,89.81,1
628124520,2020-21,Female ,EWS,14738,State Level,Round 2,89.81,1
628124520,2020-21,Male,EWS,14739,State Level,Round 2,89.31,0
628124520,2020-21,Female ,EWS,14739,State Level,Round 2,89.31,0
628124520,2021-22,Male,EWS,14738,State Level,Round 2,89.81,1
628124520,2021-22,Female ,EWS,14738,State Level,Round 2,89.81,1
628124520,2021-22,Male,EWS,14739,State Level,Round 2,89.31,0
628124520,2021-22,Female ,EWS,14739,State Level,Round 2,89.31,0
628124520,2020-21,Male,NT,20189,Home University Candidates,Round 2,86.09,1
628124520,2020-21,Female ,NT,31096,Home University Candidates,Round 2,78.15,1
628124520,2020-21,Male,NT,20190,Home University Candidates,Round 2,85.59,0
628124520,2020-21,Female ,NT,31097,Home University Candidates,Round 2,77.65,0
628124520,2021-22,Male,NT,20189,Home University Candidates,Round 2,86.09,1
628124520,2021-22,Female ,NT,31096,Home University Candidates,Round 2,78.15,1
628124520,2021-22,Male,NT,20190,Home University Candidates,Round 2,85.59,0
628124520,2021-22,Female ,NT,31097,Home University Candidates,Round 2,77.65,0
628124520,2020-21,Male,OBC,16875,Home University Candidates,Round 2,88.37,1
628124520,2020-21,Female ,OBC,18423,Home University Candidates,Round 2,87.23,1
628124520,2020-21,Male,OBC,13131,Other than Home University Candidates,Round 2,90.91,1
628124520,2020-21,Male,OBC,16876,Home University Candidates,Round 2,87.87,0
628124520,2020-21,Female ,OBC,18424,Home University Candidates,Round 2,86.73,0
628124520,2020-21,Male,OBC,13132,Other than Home University Candidates,Round 2,90.41,0
628124520,2021-22,Male,OBC,16875,Home University Candidates,Round 2,88.37,1
628124520,2021-22,Female ,OBC,18423,Home University Candidates,Round 2,87.23,1
628124520,2021-22,Male,OBC,13131,Other than Home University Candidates,Round 2,90.91,1
628124520,2021-22,Male,OBC,16876,Home University Candidates,Round 2,87.87,0
628124520,2021-22,Female ,OBC,18424,Home University Candidates,Round 2,86.73,0
628124520,2021-22,Male,OBC,13132,Other than Home University Candidates,Round 2,90.41,0
628124520,2020-21,Male,OPEN,16582,Home University Candidates,Round 2,88.61,1
628124520,2020-21,Female ,OPEN,16846,Home University Candidates,Round 2,88.38,1
628124520,2020-21,Male,OPEN,12734,Other than Home University Candidates,Round 2,91.19,1
628124520,2020-21,Female ,OPEN,12831,Other than Home University Candidates,Round 2,91.14,1
628124520,2020-21,Male,OPEN,16583,Home University Candidates,Round 2,88.11,0
628124520,2020-21,Female ,OPEN,16847,Home University Candidates,Round 2,87.88,0
628124520,2020-21,Male,OPEN,12735,Other than Home University Candidates,Round 2,90.69,0
628124520,2020-21,Female ,OPEN,12832,Other than Home University Candidates,Round 2,90.64,0
628124520,2021-22,Male,OPEN,16582,Home University Candidates,Round 2,88.61,1
628124520,2021-22,Female ,OPEN,16846,Home University Candidates,Round 2,88.38,1
628124520,2021-22,Male,OPEN,12734,Other than Home University Candidates,Round 2,91.19,1
628124520,2021-22,Female ,OPEN,12831,Other than Home University Candidates,Round 2,91.14,1
628124520,2021-22,Male,OPEN,16583,Home University Candidates,Round 2,88.11,0
628124520,2021-22,Female ,OPEN,16847,Home University Candidates,Round 2,87.88,0
628124520,2021-22,Male,OPEN,12735,Other than Home University Candidates,Round 2,90.69,0
628124520,2021-22,Female ,OPEN,12832,Other than Home University Candidates,Round 2,90.64,0
628124520,2020-21,Male,PWD,16752,Home University Candidates,Round 2,88.4,1
628124520,2020-21,Female ,PWD,16752,Home University Candidates,Round 2,88.4,1
628124520,2020-21,Male,PWD,16753,Home University Candidates,Round 2,87.9,0
628124520,2020-21,Female ,PWD,16753,Home University Candidates,Round 2,87.9,0
628124520,2021-22,Male,PWD,16752,Home University Candidates,Round 2,88.4,1
628124520,2021-22,Female ,PWD,16752,Home University Candidates,Round 2,88.4,1
628124520,2021-22,Male,PWD,16753,Home University Candidates,Round 2,87.9,0
628124520,2021-22,Female ,PWD,16753,Home University Candidates,Round 2,87.9,0
628124520,2020-21,Male,SC,37005,Home University Candidates,Round 2,73.41,1
628124520,2020-21,Male,SC,37006,Home University Candidates,Round 2,72.91,0
628124520,2021-22,Male,SC,37005,Home University Candidates,Round 2,73.41,1
628124520,2021-22,Male,SC,37006,Home University Candidates,Round 2,72.91,0
628124520,2020-21,Male,ST,16771,Home University Candidates,Round 2,88.4,1
628124520,2020-21,Female ,ST,15966,Home University Candidates,Round 2,89.01,1
628124520,2020-21,Male,ST,13292,Other than Home University Candidates,Round 2,90.87,1
628124520,2020-21,Male,ST,16772,Home University Candidates,Round 2,87.9,0
628124520,2020-21,Female ,ST,15967,Home University Candidates,Round 2,88.51,0
628124520,2020-21,Male,ST,13293,Other than Home University Candidates,Round 2,90.37,0
628124520,2021-22,Male,ST,16771,Home University Candidates,Round 2,88.4,1
628124520,2021-22,Female ,ST,15966,Home University Candidates,Round 2,89.01,1
628124520,2021-22,Male,ST,13292,Other than Home University Candidates,Round 2,90.87,1
628124520,2021-22,Male,ST,16772,Home University Candidates,Round 2,87.9,0
628124520,2021-22,Female ,ST,15967,Home University Candidates,Round 2,88.51,0
628124520,2021-22,Male,ST,13293,Other than Home University Candidates,Round 2,90.37,0
628124520,2020-21,Male,TFWS,9104,State Level,Round 2,93.62,1
628124520,2020-21,Female ,TFWS,9104,State Level,Round 2,93.62,1
628124520,2020-21,Male,TFWS,9105,State Level,Round 2,93.12,0
628124520,2020-21,Female ,TFWS,9105,State Level,Round 2,93.12,0
628124520,2021-22,Male,TFWS,9104,State Level,Round 2,93.62,1
628124520,2021-22,Female ,TFWS,9104,State Level,Round 2,93.62,1
628124520,2021-22,Male,TFWS,9105,State Level,Round 2,93.12,0
628124520,2021-22,Female ,TFWS,9105,State Level,Round 2,93.12,0
628224510,2019-20,Male,EWS,36261,State Level,Round 1,76.03,1
628224510,2019-20,Female ,EWS,36261,State Level,Round 1,76.03,1
628224510,2019-20,Male,EWS,25937,State Level,Round 2,85.95,1
628224510,2019-20,Female,EWS,25937,State Level,Round 2,85.95,1
628224510,2019-20,Male,EWS,36262,State Level,Round 1,75.53,0
628224510,2019-20,Female ,EWS,36262,State Level,Round 1,75.53,0
628224510,2019-20,Male,EWS,25938,State Level,Round 2,85.45,0
628224510,2019-20,Female,EWS,25938,State Level,Round 2,85.45,0
628224510,2020-21,Male,EWS,8174,State Level,Round 1,94.31,1
628224510,2020-21,Female ,EWS,8174,State Level,Round 1,94.31,1
628224510,2020-21,Male,EWS,7013,State Level,Round 2,95.07,1
628224510,2020-21,Female ,EWS,7013,State Level,Round 2,95.07,1
628224510,2020-21,Male,EWS,8175,State Level,Round 1,93.81,0
628224510,2020-21,Female ,EWS,8175,State Level,Round 1,93.81,0
628224510,2020-21,Male,EWS,7014,State Level,Round 2,94.57,0
628224510,2020-21,Female ,EWS,7014,State Level,Round 2,94.57,0
628224510,2021-22,Male,EWS,8174,State Level,Round 1,94.31,1
628224510,2021-22,Female ,EWS,8174,State Level,Round 1,94.31,1
628224510,2021-22,Male,EWS,7013,State Level,Round 2,95.07,1
628224510,2021-22,Female ,EWS,7013,State Level,Round 2,95.07,1
628224510,2021-22,Male,EWS,8175,State Level,Round 1,93.81,0
628224510,2021-22,Female ,EWS,8175,State Level,Round 1,93.81,0
628224510,2021-22,Male,EWS,7014,State Level,Round 2,94.57,0
628224510,2021-22,Female ,EWS,7014,State Level,Round 2,94.57,0
628224510,2022-23,Male,EWS,8419,State Level,Round 1,95.37,1
628224510,2022-23,Female,EWS,8419,State Level,Round 1,95.37,1
628224510,2022-23,Male,EWS,5755,State Level,Round 2,96.78,1
628224510,2022-23,Female,EWS,5755,State Level,Round 2,96.78,1
628224510,2022-23,Male,EWS,8420,State Level,Round 1,94.87,0
628224510,2022-23,Female,EWS,8420,State Level,Round 1,94.87,0
628224510,2022-23,Male,EWS,5756,State Level,Round 2,96.28,0
628224510,2022-23,Female,EWS,5756,State Level,Round 2,96.28,0
628224510,2019-20,Male,NT,15806,Home University Candidates,Round 1,92.37,1
628224510,2019-20,Male,NT,20643,Other than Home University Candidates,Round 1,89.61,1
628224510,2019-20,Male,NT,15221,Home University,Round 2,92.69,1
628224510,2019-20,Male,NT,18298,Other Than Home University,Round 2,90.98,1
628224510,2019-20,Male,NT,15807,Home University Candidates,Round 1,91.87,0
628224510,2019-20,Male,NT,20644,Other than Home University Candidates,Round 1,89.11,0
628224510,2019-20,Male,NT,15222,Home University,Round 2,92.19,0
628224510,2019-20,Male,NT,18299,Other Than Home University,Round 2,90.48,0
628224510,2020-21,Male,NT,11602,Home University Candidates,Round 1,91.92,1
628224510,2020-21,Male,NT,13918,Other than Home University Candidates,Round 1,90.4,1
628224510,2020-21,Male,NT,12723,Home University Candidates,Round 2,91.19,1
628224510,2020-21,Male,NT,11603,Home University Candidates,Round 1,91.42,0
628224510,2020-21,Male,NT,13919,Other than Home University Candidates,Round 1,89.9,0
628224510,2020-21,Male,NT,12724,Home University Candidates,Round 2,90.69,0
628224510,2021-22,Male,NT,11602,Home University Candidates,Round 1,91.92,1
628224510,2021-22,Male,NT,13918,Other than Home University Candidates,Round 1,90.4,1
628224510,2021-22,Male,NT,12723,Home University Candidates,Round 2,91.19,1
628224510,2021-22,Male,NT,11603,Home University Candidates,Round 1,91.42,0
628224510,2021-22,Male,NT,13919,Other than Home University Candidates,Round 1,89.9,0
628224510,2021-22,Male,NT,12724,Home University Candidates,Round 2,90.69,0
628224510,2022-23,Male,NT,10821,State Level,Round 1,94.14,1
628224510,2022-23,Female,NT,15419,State Level,Round 1,91.61,1
628224510,2022-23,Male,NT,9855,State Level,Round 2,94.64,1
628224510,2022-23,Female,NT,15950,State Level,Round 2,91.45,1
628224510,2022-23,Male,NT,10822,State Level,Round 1,93.64,0
628224510,2022-23,Female,NT,15420,State Level,Round 1,91.11,0
628224510,2022-23,Male,NT,9856,State Level,Round 2,94.14,0
628224510,2022-23,Female,NT,15951,State Level,Round 2,90.95,0
628224510,2019-20,Male,OBC,11905,Home University Candidates,Round 1,94.4,1
628224510,2019-20,Female ,OBC,13195,Home University Candidates,Round 1,93.75,1
628224510,2019-20,Male,OBC,9790,Other than Home University Candidates,Round 1,95.43,1
628224510,2019-20,Male,OBC,12722,Home University,Round 2,93.99,1
628224510,2019-20,Female,OBC,14092,Home University,Round 2,93.29,1
628224510,2019-20,Male,OBC,10022,Other Than Home University,Round 2,95.32,1
628224510,2019-20,Male,OBC,11906,Home University Candidates,Round 1,93.9,0
628224510,2019-20,Female ,OBC,13196,Home University Candidates,Round 1,93.25,0
628224510,2019-20,Male,OBC,9791,Other than Home University Candidates,Round 1,94.93,0
628224510,2019-20,Male,OBC,12723,Home University,Round 2,93.49,0
628224510,2019-20,Female,OBC,14093,Home University,Round 2,92.79,0
628224510,2019-20,Male,OBC,10023,Other Than Home University,Round 2,94.82,0
628224510,2020-21,Male,OBC,10186,Home University Candidates,Round 1,92.92,1
628224510,2020-21,Female ,OBC,12915,Home University Candidates,Round 1,91.06,1
628224510,2020-21,Male,OBC,9417,Other than Home University Candidates,Round 1,93.41,1
628224510,2020-21,Male,OBC,11629,Home University Candidates,Round 2,91.91,1
628224510,2020-21,Female ,OBC,13040,Home University Candidates,Round 2,90.95,1
628224510,2020-21,Male,OBC,10187,Home University Candidates,Round 1,92.42,0
628224510,2020-21,Female ,OBC,12916,Home University Candidates,Round 1,90.56,0
628224510,2020-21,Male,OBC,9418,Other than Home University Candidates,Round 1,92.91,0
628224510,2020-21,Male,OBC,11630,Home University Candidates,Round 2,91.41,0
628224510,2020-21,Female ,OBC,13041,Home University Candidates,Round 2,90.45,0
628224510,2021-22,Male,OBC,10186,Home University Candidates,Round 1,92.92,1
628224510,2021-22,Female ,OBC,12915,Home University Candidates,Round 1,91.06,1
628224510,2021-22,Male,OBC,9417,Other than Home University Candidates,Round 1,93.41,1
628224510,2021-22,Male,OBC,11629,Home University Candidates,Round 2,91.91,1
628224510,2021-22,Female ,OBC,13040,Home University Candidates,Round 2,90.95,1
628224510,2021-22,Male,OBC,10187,Home University Candidates,Round 1,92.42,0
628224510,2021-22,Female ,OBC,12916,Home University Candidates,Round 1,90.56,0
628224510,2021-22,Male,OBC,9418,Other than Home University Candidates,Round 1,92.91,0
628224510,2021-22,Male,OBC,11630,Home University Candidates,Round 2,91.41,0
628224510,2021-22,Female ,OBC,13041,Home University Candidates,Round 2,90.45,0
628224510,2022-23,Male,OBC,9114,State Level,Round 1,95.04,1
628224510,2022-23,Female,OBC,10332,State Level,Round 1,94.41,1
628224510,2022-23,Male,OBC,9527,State Level,Round 2,94.81,1
628224510,2022-23,Female,OBC,9259,State Level,Round 2,94.93,1
628224510,2022-23,Male,OBC,9115,State Level,Round 1,94.54,0
628224510,2022-23,Female,OBC,10333,State Level,Round 1,93.91,0
628224510,2022-23,Male,OBC,9528,State Level,Round 2,94.31,0
628224510,2022-23,Female,OBC,9260,State Level,Round 2,94.43,0
628224510,2019-20,Male,OPEN,9710,Home University Candidates,Round 1,95.47,1
628224510,2019-20,Female ,OPEN,10466,Home University Candidates,Round 1,95.11,1
628224510,2019-20,Male,OPEN,9119,Other than Home University Candidates,Round 1,95.75,1
628224510,2019-20,Female ,OPEN,8829,Other than Home University Candidates,Round 1,95.9,1
628224510,2019-20,Male,OPEN,10718,Home University,Round 2,94.99,1
628224510,2019-20,Female,OPEN,10713,Home University,Round 2,94.99,1
628224510,2019-20,Male,OPEN,8978,Other Than Home University,Round 2,95.82,1
628224510,2019-20,Female,OPEN,10571,Other Than Home University,Round 2,95.05,1
628224510,2019-20,Male,OPEN,9711,Home University Candidates,Round 1,94.97,0
628224510,2019-20,Female ,OPEN,10467,Home University Candidates,Round 1,94.61,0
628224510,2019-20,Male,OPEN,9120,Other than Home University Candidates,Round 1,95.25,0
628224510,2019-20,Female ,OPEN,8830,Other than Home University Candidates,Round 1,95.4,0
628224510,2019-20,Male,OPEN,10719,Home University,Round 2,94.49,0
628224510,2019-20,Female,OPEN,10714,Home University,Round 2,94.49,0
628224510,2019-20,Male,OPEN,8979,Other Than Home University,Round 2,95.32,0
628224510,2019-20,Female,OPEN,10572,Other Than Home University,Round 2,94.55,0
628224510,2020-21,Male,OPEN,8457,Home University Candidates,Round 1,94.08,1
628224510,2020-21,Female ,OPEN,7656,Home University Candidates,Round 1,94.61,1
628224510,2020-21,Male,OPEN,7423,Other than Home University Candidates,Round 1,94.8,1
628224510,2020-21,Female ,OPEN,9263,Other than Home University Candidates,Round 1,93.52,1
628224510,2020-21,Male,OPEN,8961,Home University Candidates,Round 2,93.73,1
628224510,2020-21,Female ,OPEN,8713,Home University Candidates,Round 2,93.93,1
628224510,2020-21,Male,OPEN,8458,Home University Candidates,Round 1,93.58,0
628224510,2020-21,Female ,OPEN,7657,Home University Candidates,Round 1,94.11,0
628224510,2020-21,Male,OPEN,7424,Other than Home University Candidates,Round 1,94.3,0
628224510,2020-21,Female ,OPEN,9264,Other than Home University Candidates,Round 1,93.02,0
628224510,2020-21,Male,OPEN,8962,Home University Candidates,Round 2,93.23,0
628224510,2020-21,Female ,OPEN,8714,Home University Candidates,Round 2,93.43,0
628224510,2021-22,Male,OPEN,8457,Home University Candidates,Round 1,94.08,1
628224510,2021-22,Female ,OPEN,7656,Home University Candidates,Round 1,94.61,1
628224510,2021-22,Male,OPEN,7423,Other than Home University Candidates,Round 1,94.8,1
628224510,2021-22,Female ,OPEN,9263,Other than Home University Candidates,Round 1,93.52,1
628224510,2021-22,Male,OPEN,8961,Home University Candidates,Round 2,93.73,1
628224510,2021-22,Female ,OPEN,8713,Home University Candidates,Round 2,93.93,1
628224510,2021-22,Male,OPEN,8458,Home University Candidates,Round 1,93.58,0
628224510,2021-22,Female ,OPEN,7657,Home University Candidates,Round 1,94.11,0
628224510,2021-22,Male,OPEN,7424,Other than Home University Candidates,Round 1,94.3,0
628224510,2021-22,Female ,OPEN,9264,Other than Home University Candidates,Round 1,93.02,0
628224510,2021-22,Male,OPEN,8962,Home University Candidates,Round 2,93.23,0
628224510,2021-22,Female ,OPEN,8714,Home University Candidates,Round 2,93.43,0
628224510,2022-23,Male,OPEN,8393,State Level,Round 1,95.38,1
628224510,2022-23,Female,OPEN,8635,State Level,Round 1,95.29,1
628224510,2022-23,Male,OPEN,8430,State Level,Round 2,95.37,1
628224510,2022-23,Female,OPEN,8911,State Level,Round 2,95.13,1
628224510,2022-23,Male,OPEN,8394,State Level,Round 1,94.88,0
628224510,2022-23,Female,OPEN,8636,State Level,Round 1,94.79,0
628224510,2022-23,Male,OPEN,8431,State Level,Round 2,94.87,0
